HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2005,2005,USD,US Dollar,0,Units,2010,2010,7.838,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2006,2006,USD,US Dollar,0,Units,2010,2010,8.058,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2007,2007,USD,US Dollar,0,Units,2010,2010,8.225,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2008,2008,USD,US Dollar,0,Units,2010,2010,3.956,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2009,2009,USD,US Dollar,0,Units,2010,2010,3.283,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2010,2010,USD,US Dollar,0,Units,2010,2010,2.716,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2011,2011,USD,US Dollar,0,Units,2010,2010,0.846,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2012,2012,USD,US Dollar,0,Units,2010,2010,0.798,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2013,2013,USD,US Dollar,0,Units,2010,2010,0.871,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2014,2014,USD,US Dollar,0,Units,2010,2010,1.025,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2015,2015,USD,US Dollar,0,Units,2010,2010,0.849,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",PRT,Portugal,2016,2016,USD,US Dollar,0,Units,2010,2010,1.39,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2004,2004,USD,US Dollar,0,Units,2010,2010,13.173,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2005,2005,USD,US Dollar,0,Units,2010,2010,17.206,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2006,2006,USD,US Dollar,0,Units,2010,2010,22.795,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2007,2007,USD,US Dollar,0,Units,2010,2010,25.966,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2008,2008,USD,US Dollar,0,Units,2010,2010,28.492,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2009,2009,USD,US Dollar,0,Units,2010,2010,28.966,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2010,2010,USD,US Dollar,0,Units,2010,2010,29.408,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2011,2011,USD,US Dollar,0,Units,2010,2010,30.807,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2012,2012,USD,US Dollar,0,Units,2010,2010,21.222,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2013,2013,USD,US Dollar,0,Units,2010,2010,22.881,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2014,2014,USD,US Dollar,0,Units,2010,2010,22.164,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2015,2015,USD,US Dollar,0,Units,2010,2010,25.558,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2016,2016,USD,US Dollar,0,Units,2010,2010,24.789,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2003,2003,USD,US Dollar,0,Units,2010,2010,172.348,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2004,2004,USD,US Dollar,0,Units,2010,2010,180.563,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2005,2005,USD,US Dollar,0,Units,2010,2010,178.547,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2006,2006,USD,US Dollar,0,Units,2010,2010,171.412,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2007,2007,USD,US Dollar,0,Units,2010,2010,181.104,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2008,2008,USD,US Dollar,0,Units,2010,2010,184.988,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2009,2009,USD,US Dollar,0,Units,2010,2010,205.813,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2010,2010,USD,US Dollar,0,Units,2010,2010,240.075,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2011,2011,USD,US Dollar,0,Units,2010,2010,255.224,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2012,2012,USD,US Dollar,0,Units,2010,2010,287.768,B; D,Break; Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2013,2013,USD,US Dollar,0,Units,2010,2010,302.404,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2014,2014,USD,US Dollar,0,Units,2010,2010,312.433,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2015,2015,USD,US Dollar,0,Units,2010,2010,325.823,D,Difference in methodology
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2016,2016,USD,US Dollar,0,Units,2010,2010,322.917,D; P,Difference in methodology; Provisional value
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2017,2017,USD,US Dollar,0,Units,2010,2010,329.694,D; P,Difference in methodology; Provisional value
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2004,2004,USD,US Dollar,0,Units,2010,2010,0.889,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2005,2005,USD,US Dollar,0,Units,2010,2010,0.917,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2006,2006,USD,US Dollar,0,Units,2010,2010,0.898,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2007,2007,USD,US Dollar,0,Units,2010,2010,0.879,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2008,2008,USD,US Dollar,0,Units,2010,2010,0.88,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2009,2009,USD,US Dollar,0,Units,2010,2010,0.892,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2010,2010,USD,US Dollar,0,Units,2010,2010,0.94,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2011,2011,USD,US Dollar,0,Units,2010,2010,0.952,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2012,2012,USD,US Dollar,0,Units,2010,2010,0.937,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NOR,Norway,2013,2013,USD,US Dollar,0,Units,2010,2010,0.918,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2005,2005,USD,US Dollar,0,Units,2010,2010,0.001,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2004,2004,USD,US Dollar,0,Units,2010,2010,240.614,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2005,2005,USD,US Dollar,0,Units,2010,2010,275.282,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2006,2006,USD,US Dollar,0,Units,2010,2010,309.14,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2007,2007,USD,US Dollar,0,Units,2010,2010,342.297,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2008,2008,USD,US Dollar,0,Units,2010,2010,380.411,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2009,2009,USD,US Dollar,0,Units,2010,2010,388.088,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2010,2010,USD,US Dollar,0,Units,2010,2010,383.433,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2011,2011,USD,US Dollar,0,Units,2010,2010,404.048,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2012,2012,USD,US Dollar,0,Units,2010,2010,404.622,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2013,2013,USD,US Dollar,0,Units,2010,2010,388.962,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2014,2014,USD,US Dollar,0,Units,2010,2010,401.015,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2015,2015,USD,US Dollar,0,Units,2010,2010,445.163,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2016,2016,USD,US Dollar,0,Units,2010,2010,519.463,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2004,2004,USD,US Dollar,0,Units,2010,2010,0.916,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2005,2005,USD,US Dollar,0,Units,2010,2010,0.919,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2006,2006,USD,US Dollar,0,Units,2010,2010,0.956,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2007,2007,USD,US Dollar,0,Units,2010,2010,0.881,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2008,2008,USD,US Dollar,0,Units,2010,2010,0.9,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2009,2009,USD,US Dollar,0,Units,2010,2010,1.483,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2010,2010,USD,US Dollar,0,Units,2010,2010,0.718,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2011,2011,USD,US Dollar,0,Units,2010,2010,0.682,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2012,2012,USD,US Dollar,0,Units,2010,2010,0.657,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2013,2013,USD,US Dollar,0,Units,2010,2010,0.774,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LTU,Lithuania,2014,2014,USD,US Dollar,0,Units,2010,2010,0.758,,
